file_name,file_type,label,colors,height,width,img_variance
192_800px-59_Peix_de_Frank_Gehry,jpg,Deconstructivism,Y,600,800,7134.299908530947
1_800px-MIT_Media_Lab,jpg,Deconstructivism,Y,533,800,1622.9885956305604
200_800px-Delfzijl_CoopH_03,JPG,Deconstructivism,Y,600,800,4107.82724590625
202_800px-Delfzijl_CoopH_02,JPG,Deconstructivism,Y,600,800,2589.242204047064
203_800px-M%C3%BCnchen_Akademie_der_Bildenden_K%C3%BCnste_%28Erweiterungsbau%29,JPG,Deconstructivism,Y,449,800,3908.6252572827293
2055_800px-Dallas_Wyly_Theatre_03 2,jpg,Deconstructivism,Y,483,800,4519.100242123261
2055_800px-Dallas_Wyly_Theatre_03,jpg,Deconstructivism,Y,483,800,4519.100242123261
2057_598px-Dallas_Wyly_Theatre_01,jpg,Deconstructivism,Y,600,598,9110.479026810603
2058_728px-Dallas_Wyly_Theatre_04,jpg,Deconstructivism,Y,600,728,10545.873704814729
205_800px-Video_Clip_Folly_door_Coop_Himmelb%28l%29au_Delfzijl,jpg,Deconstructivism,Y,600,800,2355.6877322930372
2063_800px-Dallas_Center_for_the_Performing_Arts_under_construction_03,jpg,Deconstructivism,Y,600,800,7143.1538925140385
2065_450px-P_Appingedam_01,JPG,Deconstructivism,Y,600,450,946.5273869920424
2067_800px-Bahnhof_Hoenheim 2,jpg,Deconstructivism,Y,600,800,926.6926760974518
2067_800px-Bahnhof_Hoenheim,jpg,Deconstructivism,Y,600,800,926.6926760974518
2068_450px-La_tour_CMA-CGM_%28Marseille%29_%287602254176%29 2,jpg,Deconstructivism,Y,600,450,3634.6850357835688
2068_450px-La_tour_CMA-CGM_%28Marseille%29_%287602254176%29,jpg,Deconstructivism,Y,600,450,3634.6850357835688
206_Tuerme_auf_der_Arteplage_Biel_der_Expo,jpg,Deconstructivism,Y,520,766,965.5963609466754
206_Tuerme_auf_der_Arteplage_Biel_der_Expo,jpg,Deconstructivism,Y,520,766,965.5963609466754
2078_800px-Galaxy_soho_20130624,jpg,Deconstructivism,Y,600,800,4613.542776648322
2084_800px-Hungerburgbahn-Bergstation 2,JPG,Deconstructivism,Y,600,800,679.9053646471278
2084_800px-Hungerburgbahn-Bergstation,JPG,Deconstructivism,Y,600,800,679.9053646471278
2101_800px-Ordrupgaard_Copenhagen_Zaha_Hadid_2,jpg,Deconstructivism,Y,600,800,3033.4781420077757
2116_450px-La_tour_CMA-CGM_%28Marseille%29_%287602254176%29,jpg,Deconstructivism,Y,600,450,3634.6850357835688
2119_800px-Tour_CMA-CGM_et_annexe%2C_juin_2009,JPG,Deconstructivism,Y,600,800,717.7570903555478
211_800px-Delfzijl_CoopH01 2,JPG,Deconstructivism,Y,600,800,2122.6527829383635
211_800px-Delfzijl_CoopH01,JPG,Deconstructivism,Y,600,800,2122.6527829383635
2120_716px-MarseilleGratteCielPort,JPG,Deconstructivism,Y,600,716,3726.6190911775925
2122_800px-Vue_de_la_mer%2C_juin_2009,JPG,Deconstructivism,Y,600,800,1311.2892053631126
212_648px-Central_LA_High_School_for_the_Visual_and_Performing_Arts 2,jpg,Deconstructivism,Y,600,648,2088.1530910688757
212_648px-Central_LA_High_School_for_the_Visual_and_Performing_Arts,jpg,Deconstructivism,Y,600,648,2088.1530910688757
2136_800px-Vitra_fire_station%2C_full_view%2C_Zaha_Hadid 2,jpg,Deconstructivism,Y,420,800,1495.6987936640178
2136_800px-Vitra_fire_station%2C_full_view%2C_Zaha_Hadid,jpg,Deconstructivism,Y,420,800,1495.6987936640178
2139_800px-MaggiesCentreKirkcaldy 2,JPG,Deconstructivism,Y,600,800,1542.9135922524952
2139_800px-MaggiesCentreKirkcaldy,JPG,Deconstructivism,Y,600,800,1542.9135922524952
2142_800px-MaggiesCentreKirkcaldy1,jpg,Deconstructivism,Y,600,800,4852.719336776903
224_Building_in_Groningen 2,jpg,Deconstructivism,Y,401,604,1988.3952984538796
224_Building_in_Groningen,jpg,Deconstructivism,Y,401,604,1988.3952984538796
226_Building_in_Groningen2 2,jpg,Deconstructivism,Y,453,604,2650.059717188182
226_Building_in_Groningen2,jpg,Deconstructivism,Y,453,604,2650.059717188182
2277_800px-GuentherZ_2013-06-01_0322_Wien09_Bertha-Zuckerkandl_Weg_Zaha-Hadid-Haus_mit_SEG-Steg,JPG,Deconstructivism,Y,492,800,2508.3242316593446
2281_800px-GuentherZ_2013-06-01_0326_Wien09_Bertha-Zuckerkandl_Weg_Zaha-Hadid-Haus 2,JPG,Deconstructivism,Y,392,800,2113.999159066119
2281_800px-GuentherZ_2013-06-01_0326_Wien09_Bertha-Zuckerkandl_Weg_Zaha-Hadid-Haus,JPG,Deconstructivism,Y,392,800,2113.999159066119
2284_800px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University_-_20130809,JPG,Deconstructivism,Y,536,800,2106.7994558637547
2285_800px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University_-_20130811,JPG,Deconstructivism,Y,536,800,2271.304289373058
2286_800px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University_-_20130808,jpg,Deconstructivism,Y,532,800,4386.283767191297
2287_450px-Hong_Kong_Polytechnic_University_Innovation_Tower_Site_201306,jpg,Deconstructivism,Y,600,450,3351.3164544086817
2288_800px-Jockey_Club_Innovation_Tower_viewed_from_M_and_N_blocks%2C_Hong_Kong_Polytechnic_University_-_20130807,jpg,Deconstructivism,Y,533,800,1861.0118305217582
2289_579px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University263 2,jpg,Deconstructivism,Y,599,579,3339.2770357459067
2289_579px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University263,jpg,Deconstructivism,Y,599,579,3339.2770357459067
228_450px-Groninger_museum4 2,jpg,Deconstructivism,Y,600,450,1054.545416824045
228_450px-Groninger_museum4,jpg,Deconstructivism,Y,600,450,1054.545416824045
2290_800px-Innovation_Tower_2,jpg,Deconstructivism,Y,600,800,2094.9356555474515
2293_800px-Bergisel_2004-11-04 2,jpg,Deconstructivism,Y,600,800,939.361795780816
2293_800px-Bergisel_2004-11-04,jpg,Deconstructivism,Y,600,800,939.361795780816
2297_800px-Sprungschanze_am_Bergisel_%285898546867%29,jpg,Deconstructivism,Y,600,800,2435.8937245080538
2299_800px-12-06-05-innsbruck-by-ralfr-188 2,jpg,Deconstructivism,Y,529,800,1442.0965020309984
2299_800px-12-06-05-innsbruck-by-ralfr-188,jpg,Deconstructivism,Y,529,800,1442.0965020309984
2300_800px-Reporterzellen_%285898963482%29,jpg,Deconstructivism,Y,600,800,2455.1428258564747
2325_776px-Bergisel_Ski_Jump_Tower 2,jpg,Deconstructivism,Y,600,776,966.786237116866
2325_776px-Bergisel_Ski_Jump_Tower,jpg,Deconstructivism,Y,600,776,966.786237116866
233_800px-Groninger-museum,jpg,Deconstructivism,Y,600,800,4207.517327717534
234_800px-110807_Groninger_Museum_Groningen_NL 2,jpg,Deconstructivism,Y,571,800,1032.7614654871097
234_800px-110807_Groninger_Museum_Groningen_NL,jpg,Deconstructivism,Y,571,800,1032.7614654871097
2353_800px-Sprungschanze_am_Bergisel_%285898246063%29,jpg,Deconstructivism,Y,600,800,528.1637671862945
235_800px-Groningen%2C_museum_bij_station_foto2_2007-05-20_16,JPG,Deconstructivism,Y,600,800,999.391530385204
235_800px-Groningen%2C_museum_bij_station_foto2_2007-05-20_16,JPG,Deconstructivism,Y,600,800,999.391530385204
2403_800px-Guangzhouoperahouse4,jpg,Deconstructivism,Y,532,800,3381.0878843766773
2404_800px-Guangzhouoperahouse3,jpg,Deconstructivism,Y,532,800,4044.531228844513
2405_800px-Guangzhou_Opera_House%28Near%29,JPG,Deconstructivism,Y,450,800,4543.449137717569
2471_800px-Richard_B,JPG,Deconstructivism,Y,600,800,261.872456324363
2476_800px-Richard_B,JPG,Deconstructivism,Y,600,800,512.0671370528429
2476_800px-Richard_B,JPG,Deconstructivism,Y,600,800,512.0671370528429
2478_800px-Richard_B,JPG,Deconstructivism,Y,600,800,282.8193304425848
2482_800px-Bard_College_Fisher_Center_front_view,jpg,Deconstructivism,Y,516,800,1596.1688134757203
2487_776px-Bergisel_Ski_Jump_Tower 2,jpg,Deconstructivism,Y,600,776,966.786237116866
2487_776px-Bergisel_Ski_Jump_Tower,jpg,Deconstructivism,Y,600,776,966.786237116866
2527_800px-Reporterzellen_%285898963482%29,jpg,Deconstructivism,Y,600,800,2455.1428258564747
255_400px-Dresden-UFA-Kristallpalast-sued2 2,jpg,Deconstructivism,Y,600,400,3659.05333645901
255_400px-Dresden-UFA-Kristallpalast-sued2,jpg,Deconstructivism,Y,600,400,3659.05333645901
257_800px-Dresden-UFA-Kristallpalast-sued1,jpg,Deconstructivism,Y,533,800,4062.973457327252
258_613px-Cinemadresden,jpg,Deconstructivism,Y,600,613,3282.7437077634445
2590_800px-San_Francisco_Contemporary_Jewish_Museum_002,jpg,Deconstructivism,Y,600,800,485.25801219443656
2591_800px-The_store_front%2C_Contemporary_Jewish_Museum,jpg,Deconstructivism,Y,600,800,4879.294482198516
2592_449px-The_Yud%2C_Contemporary_Jewish_Museum 2,jpg,Deconstructivism,Y,599,449,1576.7676420856976
2592_449px-The_Yud%2C_Contemporary_Jewish_Museum,jpg,Deconstructivism,Y,599,449,1576.7676420856976
2598_800px-San_Francisco_Contemporary_Jewish_Museum_001 2,jpg,Deconstructivism,Y,600,800,1513.849156429684
2598_800px-San_Francisco_Contemporary_Jewish_Museum_001,jpg,Deconstructivism,Y,600,800,1513.849156429684
25_800px-The_Seattle_Central_Library,jpg,Deconstructivism,Y,533,800,10234.133655580941
260_800px-Dresden_Ufa_Cinema_Center,jpg,Deconstructivism,Y,600,800,5256.581177733487
264_800px-Old_Akron_Post_Office_comprehensive 2,jpg,Deconstructivism,Y,450,800,1743.3445318267068
264_800px-Old_Akron_Post_Office_comprehensive,jpg,Deconstructivism,Y,450,800,1743.3445318267068
2658_800px-Seattle_Music_Project_by_architect_Frank_O,jpg,Deconstructivism,Y,533,800,401.72100243888684
2658_800px-Seattle_Music_Project_by_architect_Frank_O,jpg,Deconstructivism,Y,533,800,401.72100243888684
2661_lossy-page1-800px-Seattle_Music_Project_by_architect_Frank_O,jpg,Deconstructivism,Y,533,800,418.9691349292315
2664_800px-Shake_Some_Action%21_at_Bumbershoot_2007_03,jpg,Deconstructivism,Y,600,800,3526.737767489059
266_800px-AkronArtMuseum2009 2,jpg,Deconstructivism,Y,600,800,2033.061794815413
266_800px-AkronArtMuseum2009,jpg,Deconstructivism,Y,600,800,2033.061794815413
267_800px-AkronOhioArtMuseum,jpg,Deconstructivism,Y,600,800,1175.1117517800908
2710_800px-Dresden_Ufa_Cinema_Center,jpg,Deconstructivism,Y,600,800,5256.581177733487
2711_800px-UFA-Kristallpalast,jpg,Deconstructivism,N,534,800,11995.421328961384
2712_400px-Dresden-UFA-Kristallpalast-sued2 2,jpg,Deconstructivism,Y,600,400,3659.05333645901
2712_400px-Dresden-UFA-Kristallpalast-sued2,jpg,Deconstructivism,Y,600,400,3659.05333645901
2713_613px-Cinemadresden,jpg,Deconstructivism,Y,600,613,3282.7437077634445
2715_800px-Dresden-UFA-Kristallpalast-sued1,jpg,Deconstructivism,Y,533,800,4062.973457327252
2719_800px-ConvCtr2,JPG,Deconstructivism,Y,600,800,1713.086498900577
271_800px-TheAkronArtMuseum 2,jpg,Deconstructivism,Y,600,800,590.9421381806707
271_800px-TheAkronArtMuseum,jpg,Deconstructivism,Y,600,800,590.9421381806707
2721_800px-Vitra_fire_station%2C_full_view%2C_Zaha_Hadid 2,jpg,Deconstructivism,Y,420,800,1495.6987936640178
2721_800px-Vitra_fire_station%2C_full_view%2C_Zaha_Hadid,jpg,Deconstructivism,Y,420,800,1495.6987936640178
2724_800px-Vitra_Design_Museum_Weil_am_Rhein_3,JPG,Deconstructivism,Y,600,800,2036.6088224510415
2725_800px-Vitra_Design_Museum_Weil_am_Rhein_4 2,JPG,Deconstructivism,Y,600,800,2075.093565795525
2725_800px-Vitra_Design_Museum_Weil_am_Rhein_4,JPG,Deconstructivism,Y,600,800,2075.093565795525
2728_800px-Vitra_Design_Museum%2C_rear_view 2,jpg,Deconstructivism,Y,585,800,1156.6941356076636
2728_800px-Vitra_Design_Museum%2C_rear_view,jpg,Deconstructivism,Y,585,800,1156.6941356076636
2729_800px-Vitra_factory_building%2C_Frank_Gehry 2,jpg,Deconstructivism,Y,448,800,1044.3510597044233
2729_800px-Vitra_factory_building%2C_Frank_Gehry,jpg,Deconstructivism,Y,448,800,1044.3510597044233
2731_Vitra002a 2,jpg,Deconstructivism,Y,468,700,342.67280556949504
2731_Vitra002a,jpg,Deconstructivism,Y,468,700,342.67280556949504
2732_800px-Vitra_Design_Museum_in_Weil_am_Rhein 2,JPG,Deconstructivism,Y,450,800,513.1408937457809
2732_800px-Vitra_Design_Museum_in_Weil_am_Rhein,JPG,Deconstructivism,Y,450,800,513.1408937457809
2733_800px-Vitra_Design_Museum_Weil_am_Rhein,JPG,Deconstructivism,Y,600,800,1077.8669291228778
2734_800px-Vitra_Design_Museum%2C_side_view%2C_evening 2,jpg,Deconstructivism,Y,403,800,654.4494334657796
2734_800px-Vitra_Design_Museum%2C_side_view%2C_evening,jpg,Deconstructivism,Y,403,800,654.4494334657796
2735_800px-Vitra_Design_Museum%2C_side_view,jpg,Deconstructivism,Y,424,800,1946.1809795982988
273_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-24%2C_DD_36 2,JPG,Deconstructivism,Y,550,800,1619.8886941263631
273_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-24%2C_DD_36,JPG,Deconstructivism,Y,550,800,1619.8886941263631
2740_800px-VitraMuseum01 2,JPG,Deconstructivism,Y,600,800,1712.6611790558977
2740_800px-VitraMuseum01,JPG,Deconstructivism,Y,600,800,1712.6611790558977
2741_800px-Vitra_Design_Museum_entzerrt 2,JPG,Deconstructivism,Y,536,800,2314.527520220528
2741_800px-Vitra_Design_Museum_entzerrt,JPG,Deconstructivism,Y,536,800,2314.527520220528
2743_800px-Vitra_Design_Museum%2C_factory_side_view 2,jpg,Deconstructivism,Y,377,800,1514.5876776044554
2743_800px-Vitra_Design_Museum%2C_factory_side_view,jpg,Deconstructivism,Y,377,800,1514.5876776044554
2744_800px-Vitra_Design_Museum 2,JPG,Deconstructivism,Y,525,800,1856.7319490017
2744_800px-Vitra_Design_Museum,JPG,Deconstructivism,Y,525,800,1856.7319490017
275_800px-MUC_BMW-Welt_2010-10 2,JPG,Deconstructivism,Y,600,800,2632.7937960091645
275_800px-MUC_BMW-Welt_2010-10,JPG,Deconstructivism,Y,600,800,2632.7937960091645
277_800px-M%C3%BCnchen_-_BMW-World,JPG,Deconstructivism,Y,600,800,6929.3974916577
27_800px-SCL2,JPG,Deconstructivism,Y,600,800,2174.4345758705417
284_800px-BMW-Welt-01,jpg,Deconstructivism,Y,535,800,2870.5537587085464
28_450px-SCL,jpg,Deconstructivism,Y,600,450,7808.82068851562
305_800px-M%C3%BCnchen_-_BMW-Welt,jpg,Deconstructivism,Y,494,800,2751.845238298138
313_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-11%2C_DD_12 2,JPG,Deconstructivism,Y,441,800,2321.298646796001
313_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-11%2C_DD_12,JPG,Deconstructivism,Y,441,800,2321.298646796001
317_685px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-11%2C_DD_14,JPG,Deconstructivism,Y,599,685,2349.527993517126
319_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania16 2,jpg,Deconstructivism,Y,478,800,1820.720654494257
319_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania16,jpg,Deconstructivism,Y,478,800,1820.720654494257
334_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania01 2,JPG,Deconstructivism,Y,533,800,563.8596771409364
334_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania01,JPG,Deconstructivism,Y,533,800,563.8596771409364
34_800px-Seattle_Central_Library_by_Ww7021,jpg,Deconstructivism,Y,533,800,12743.808137262424
36_800px-Seattle_Central_Library,jpg,Deconstructivism,Y,600,800,7988.040338187149
38_800px-SCL8,JPG,Deconstructivism,Y,600,800,3882.787481902709
39_800px-2009-0604-19-SeattleCentralLibrary,jpg,Deconstructivism,Y,600,800,3013.4025891781944
43_450px-Seattle_Central_Library%2C_Seattle%2C_Washington_-_20060418,jpg,Deconstructivism,Y,600,450,10823.22778175605
44_800px-SCL9,JPG,Deconstructivism,Y,600,800,15180.70340693277
45_800px-Seattle_Central_Library_01,jpg,Deconstructivism,Y,600,800,11372.004187682674
49_800px-San_Francisco_Federal_Building,jpg,Deconstructivism,Y,535,800,3477.537689504283
511_450px-Gasometer3,jpg,Deconstructivism,Y,600,450,3955.5509186213735
513_450px-Gasometer2 2,jpg,Deconstructivism,Y,600,450,3042.0359940401213
513_450px-Gasometer2,jpg,Deconstructivism,Y,600,450,3042.0359940401213
515_Gasometer-b-by_viennaphoto_at,jpg,Deconstructivism,Y,600,450,2975.2980617496096
52_450px-The_Ascent_condominiums 2,jpg,Deconstructivism,Y,600,450,3447.523606265678
52_450px-The_Ascent_condominiums,jpg,Deconstructivism,Y,600,450,3447.523606265678
55_AscentAtRB,jpg,Deconstructivism,Y,600,498,719.9562554097581
565_800px-WohlCenter1 2,jpg,Deconstructivism,Y,600,800,1831.265854068593
565_800px-WohlCenter1,jpg,Deconstructivism,Y,600,800,1831.265854068593
566_800px-Westside_1,JPG,Deconstructivism,Y,536,800,2520.7945084483363
567_WestsideUnderConstruction,jpg,Deconstructivism,Y,538,796,928.1061258873503
568_800px-Bernmobil_-_Combino_-_01,jpg,Deconstructivism,Y,533,800,6504.692366966846
572_800px-Holiday_Inn_Westside_Berne,jpg,Deconstructivism,Y,581,800,3185.550437317831
578_800px-Westside_2 2,JPG,Deconstructivism,Y,536,800,1921.877635723551
578_800px-Westside_2,JPG,Deconstructivism,Y,536,800,1921.877635723551
580_800px-OS-FelixNussbaumHaus-II-20071227,jpg,Deconstructivism,Y,439,800,5282.774563916879
583_FelixNussbaumHaus,jpg,Deconstructivism,Y,477,650,1850.4124019247693
5_799px-Orion_Building_-Post_Graduate_Centre_of_London_Metropolitan_University-9June2009,jpg,Deconstructivism,Y,600,799,1403.1240808880073
65_395px-Maison_dansante_RSc,jpg,Deconstructivism,Y,599,395,4003.1898143269536
68_800px-Maisonkidance,jpg,Deconstructivism,Y,536,800,2882.3094610359126
69_Dyce_academy,jpg,Deconstructivism,Y,480,360,1302.0591273919752
70_800px-Jir%C3%A1skovo_n%C3%A1m%C4%9Bst%C3%AD%2C_Tatra_T6A5_a_Tan%C4%8D%C3%ADc%C3%AD_d%C5%AFm,jpg,Deconstructivism,Y,600,800,3202.913685039199
71_800px-Dancing_House_%287154386345%29 2,jpg,Deconstructivism,Y,566,800,637.7970716011112
71_800px-Dancing_House_%287154386345%29,jpg,Deconstructivism,Y,566,800,637.7970716011112
725_800px-ROM_view_looking_southeast,jpg,Deconstructivism,Y,410,800,8690.487862016395
726_800px-ROM_readies_for_Pride,jpg,Deconstructivism,Y,600,800,2967.165570828701
729_800px-Royal_Ontario_Museum 2,jpg,Deconstructivism,Y,555,800,2619.7425496914566
729_800px-Royal_Ontario_Museum,jpg,Deconstructivism,Y,555,800,2619.7425496914566
74_800px-Praha_Tancici_dum,jpg,Deconstructivism,Y,559,800,7027.287093740985
75_450px-Dancing_House-Prague-2 2,jpg,Deconstructivism,Y,600,450,2456.2943998735796
75_450px-Dancing_House-Prague-2,jpg,Deconstructivism,Y,600,450,2456.2943998735796
763_800px-ROM_night,JPG,Deconstructivism,Y,600,800,2249.7141365364
765_800px-Royal_Ontario_Museum_%282982380602%29,jpg,Deconstructivism,Y,532,800,645.5754595975808
77_425px-CZ_Praha_Dancing_House 2,JPG,Deconstructivism,Y,600,425,4003.981126553043
77_425px-CZ_Praha_Dancing_House,JPG,Deconstructivism,Y,600,425,4003.981126553043
782_800px-Crystal,JPG,Deconstructivism,Y,600,800,6964.218096400693
783_800px-Royal_Ontario_Museum2,jpg,Deconstructivism,Y,532,800,2907.3278995408796
784_800px-Darwin_at_the_ROM,jpg,Deconstructivism,Y,535,800,516.2605536587323
785_800px-Palestinian_protest_in_front_of_the_ROM,jpg,Deconstructivism,Y,535,800,4130.939995570463
78_800px-Ginger_y_Fred-Vision_an%C3%B3mala 2,JPG,Deconstructivism,Y,533,800,1276.5843853880294
78_800px-Ginger_y_Fred-Vision_an%C3%B3mala,JPG,Deconstructivism,Y,533,800,1276.5843853880294
79_450px-La_Casa_Danzante_de_Praga_1 2,JPG,Deconstructivism,Y,600,450,2845.5932661683946
79_450px-La_Casa_Danzante_de_Praga_1,JPG,Deconstructivism,Y,600,450,2845.5932661683946
809_800px-ROM_Crystal_reflecting_sign,jpg,Deconstructivism,Y,533,800,2584.950635553202
810_800px-Bloor_Street_West_October_2011,jpg,Deconstructivism,Y,531,800,3486.2032527882548
81_450px-Dancing_House-Prague 2,jpg,Deconstructivism,Y,600,450,2556.2463119303466
81_450px-Dancing_House-Prague,jpg,Deconstructivism,Y,600,450,2556.2463119303466
825_800px-Royal_Ontario_Museum_from_Bloor_%287875185584%29,jpg,Deconstructivism,Y,600,800,3961.338096430487
82_800px-Bus_%C5%A0koda_706_RTO_CAR_and_Dancing_House-Prague,jpg,Deconstructivism,Y,531,800,2622.250995485363
830_Mus%C3%A9e_Royal_de_l%27Ontario 2,jpg,Deconstructivism,Y,375,500,4116.035151955244
830_Mus%C3%A9e_Royal_de_l%27Ontario,jpg,Deconstructivism,Y,375,500,4116.035151955244
835_800px-Royal_Ontario_Museum-Michael_Lee-Chin_Crystal,jpg,Deconstructivism,Y,600,800,5505.962207548177
87_800px-Praga,jpg,Deconstructivism,Y,600,800,4288.769102956102
8_800px-Plaza_e%27X_Jakarta,jpg,Deconstructivism,Y,525,800,7223.622231034102
92_Praag_Ginger_and_Fred_2005_07_26,JPG,Deconstructivism,Y,525,700,1070.5256253886805
93_450px-Tan%C4%8D%C3%ADc%C3%AD_d%C5%AFm,jpg,Deconstructivism,Y,600,450,2186.142070324061
94_400px-Prague_-_Dancing_House_2 2,jpg,Deconstructivism,Y,600,400,4422.001676404445
94_400px-Prague_-_Dancing_House_2,jpg,Deconstructivism,Y,600,400,4422.001676404445
9_450px-Tour_LVMH_a_New_York 2,jpg,Deconstructivism,Y,600,450,2180.076857919408
9_450px-Tour_LVMH_a_New_York,jpg,Deconstructivism,Y,600,450,2180.076857919408
0_800px-Ocean_View%2C_121-127_Arden_Street_Coogee_NSW_Landmark,jpg,Edwardian architecture,Y,600,800,3404.2538951815977
1060_Admiralty_Arch%2C_The_Mall_SW1_-_geograph,jpg,Edwardian architecture,Y,419,640,2638.430073461935
1183_The_County_Hall%2C_main_entrance%2C_York_Road_-_geograph,jpg,Edwardian architecture,Y,480,640,1260.2926079553658
1234_800px-Saatchi_Gallery_and_London_Aquarium_County_Hall_photo_by_gailf548,jpg,Edwardian architecture,Y,489,800,7880.498843293596
1251_800px-Park_Plaza_Hotel_Westminster_Bridge_London,jpg,Edwardian architecture,Y,549,800,5639.246868249786
1385_Duke_street_arcade%2C_Cardiff_-_geograph,jpg,Edwardian architecture,Y,480,640,1029.0090378379243
1386_644px-Duke_Street_Arcade_Cardiff,jpg,Edwardian architecture,Y,600,644,3368.603863977581
1395_Cathays_Library_-_geograph,jpg,Edwardian architecture,Y,427,640,1402.22034010825
1395_Cathays_Library_-_geograph,jpg,Edwardian architecture,Y,427,640,1402.22034010825
1397_Cathays_Library_%282010%29%2C_Cardiff 2,jpg,Edwardian architecture,Y,346,528,1317.480948542911
1397_Cathays_Library_%282010%29%2C_Cardiff,jpg,Edwardian architecture,Y,346,528,1317.480948542911
1403_800px-City_Hall%2C_Cardiff%2C_Wales,jpg,Edwardian architecture,Y,600,800,4689.4282203259545
1434_800px-Cardiff_City_Hall_01,jpg,Edwardian architecture,Y,600,800,2497.459849419271
1465_800px-Port_of_Liverpool_Building_General_Front,jpg,Edwardian architecture,Y,600,800,6629.368127917699
1469_800px-Port_of_Liverpool_Building_10,jpg,Edwardian architecture,Y,600,800,3256.4196905762674
1476_Port_of_Liverpool_Building_-_geograph,jpg,Edwardian architecture,Y,557,800,2827.7074805437846
1480_Port_of_Liverpool_Building2,jpg,Edwardian architecture,Y,600,800,2257.279498573993
1483_800px-Portofliverpoolbuilding,jpg,Edwardian architecture,Y,600,800,7697.994633065778
1485_737px-Liverpool-England-Port-of-Liverpool-Building,jpg,Edwardian architecture,Y,600,737,5881.464204005251
1497_800px-Goodridge_Block%2C_Edmonton_%28front%29,JPG,Edwardian architecture,Y,524,800,3560.5518097218524
1502_800px-Parkview_Apartments%2C_Edmonton,JPG,Edwardian architecture,Y,530,800,3810.0406440040438
1508_800px-Ernest_Brown_Block%2C_Edmonton,JPG,Edwardian architecture,Y,531,800,3202.802643398816
1511_800px-HULL_BLOCK_2012-10-23_20-13-52,jpg,Edwardian architecture,Y,600,800,4173.451600555277
1517_800px-Hecla_Block%2C_Edmonton_%28front%29,JPG,Edwardian architecture,Y,531,800,2966.7279518271403
1544_800px-Maison_John_Kenneth_Leveson_Ross_08,jpg,Edwardian architecture,Y,600,800,3693.9327833007355
1545_800px-Maison_John_Kenneth_Leveson_Ross_01,jpg,Edwardian architecture,Y,600,800,6490.858031874409
1549_800px-John_Kenneth_Leveson_Ross_House_04,jpg,Edwardian architecture,Y,600,800,14362.340938079657
1553_800px-John_Kenneth_Leveson_Ross_House%2C_Montreal_11,jpg,Edwardian architecture,Y,600,800,6361.867616890244
1556_800px-John_Kenneth_Leveson_Ross_House_10,jpg,Edwardian architecture,Y,600,800,6230.447957723142
1558_800px-Maison_John_Kenneth_Leveson_Ross_02,jpg,Edwardian architecture,Y,600,800,7014.046602613138
1561_800px-John_Kenneth_Leveson_Ross_House%2C_Montreal,jpg,Edwardian architecture,Y,600,800,9978.853544922356
1565_800px-VictoriaPublicSchool-front-with-parking,JPG,Edwardian architecture,Y,600,800,3953.218723744097
1566_800px-VictoriaPublicSchool-front,JPG,Edwardian architecture,Y,600,800,948.7048453177783
1628_800px-Balsall_Heath_Baths_and_Library,jpg,Edwardian architecture,Y,600,800,4985.347889055483
1629_800px-Balsall_Heath_Baths,jpg,Edwardian architecture,Y,600,800,4843.13567910197
1677_Westernmarket1947 2,jpg,Edwardian architecture,Y,312,448,3071.5231901547004
1677_Westernmarket1947,jpg,Edwardian architecture,Y,312,448,3071.5231901547004
1696_800px-WesternMarket%28North%29,jpg,Edwardian architecture,Y,572,800,2055.2549173988214
1697_800px-Western_Market_Overview_201008,jpg,Edwardian architecture,Y,600,800,4930.000461021112
1718_800px-WesternMarket%28North%29,jpg,Edwardian architecture,Y,572,800,2055.2549173988214
1728_800px-Western_Market_Overview_201008,jpg,Edwardian architecture,Y,600,800,4930.000461021112
1772_800px-Belfast_City_Hall_2007,jpg,Edwardian architecture,Y,600,800,5351.4218370527615
1823_Donegall_Place%2C_Belfast_-_geograph,jpg,Edwardian architecture,Y,435,639,5666.68074268665
1823_Donegall_Place%2C_Belfast_-_geograph,jpg,Edwardian architecture,Y,435,639,5666.68074268665
1824_800px-Belfast_wheel_and_city_hall,jpg,Edwardian architecture,Y,600,800,1534.5073586169333
1831_R%C3%A5dhuset_Belfast,jpg,Edwardian architecture,Y,411,529,1111.3770084257835
326_Oxford_Circus%2C_W1_-_geograph,jpg,Edwardian architecture,Y,480,640,2620.1571248733903
